address,cars,bluecarcounter,utilibcounter,utilib1.4counter,chargeslots,chargingstatus,city,id,slots,stationtype,year,month,day,hour,minute
13 rue du conservatoire,0,0,0,0,0,,Paris,paris-conservatoire-13,0,station,2018,4,6,20,20
273 rue du MÃ©nil,1,1,0,0,0,,AsniÃ¨res-sur-Seine,asnieressurseine-menil-273,5,station,2018,4,2,13,52
2 rue Marie-AndrÃ©e Lagroua Weil-Halle,4,4,0,0,0,,Paris,paris-marieandreelagrouaweilhalle-2,0,station,2018,4,6,10,31
122 boulevard Jean JaureÌs,2,2,0,0,0,,Clichy-la-Garenne,clichylagarenne-jeanjaures-122,4,station,2018,4,3,15,34
1 Place des PrÃ©-Hauts,3,3,0,0,0,,VerriÃ¨res-le-Buisson,verriereslebuisson-prehauts-1,1,full_station,2018,4,9,17,27
8 rue Adolphe Mille,1,1,0,0,0,,Paris,paris-adolphemille-8,1,station,2018,4,1,1,53
123 Rue Salvador Allende,5,5,0,0,0,,Nanterre,nanterre-salvadorallende-123,1,station,2018,4,3,23,3
40 Rue du docteur Variot,4,4,0,0,0,,Rosny-sous-Bois,rosnysousbois-variot-40,1,station,2018,4,5,22,44
2 avenue Charles de Gaulle,2,2,0,0,0,,Le Chesnay,lechesnay-charlesdegaulle-2,1,station,2018,4,2,11,52
3 avenue Paul Doumer,2,2,0,0,0,,Rueil-Malmaison,rueilmalmaison-pauldoumer-3,4,station,2018,4,3,12,12
121 avenue AndrÃ© Morizet,6,6,0,0,0,,Boulogne-Billancourt,boulognebillancourt-andremorizet-121,0,station,2018,4,3,10,54
3 Rue Saint Roch,0,0,0,0,0,,Paris,paris-saintroch-3,4,station,2018,4,5,1,23
43 avenue de la RÃ©publique,4,4,0,0,0,,Montrouge,montrouge-republique-43,1,full_station,2018,4,9,18,0
14 rue Velpeau,1,1,0,0,0,,Antony,antony-velpeau-14,4,station,2018,4,2,0,50
2 bis Place du 8 mai 1945,5,5,0,0,0,,Rueil-Malmaison,rueilmalmaison-8mai1945-2,0,station,2018,4,8,8,5
81 rue FalguiÃ¨re,1,1,0,0,0,,Paris,paris-pasteurmontparnasse-parking,5,station,2018,4,5,5,27
92 Boulevard des Batignolles,3,3,0,0,0,,Paris,paris-batignolles-92,0,station,2018,4,9,23,24
42 bis avenue Georges Mandel,4,4,0,0,0,,Paris,paris-georgesmandel-42,2,station,2018,4,7,8,7
31 avenue de la Division Leclerc,7,7,0,0,0,,Fontenay-aux-Roses,fontenayauxroses-divisionleclerc-31,0,station,2018,4,3,7,23
1 rue Olympe de Gouge,4,4,0,0,0,,AsniÃ¨res-sur-Seine,asnieressurseine-olympedegouge-1,0,station,2018,4,9,11,33
2 rue des Couronnes,0,0,0,0,0,,Paris,paris-couronnes-2,4,station,2018,4,7,7,57
229 Rue Raymond Losserand,6,6,0,0,0,,Paris,paris-raymondlosserand-229,0,station,2018,4,7,22,12
3 avenue Paul Doumer,5,5,0,0,0,,Rueil-Malmaison,rueilmalmaison-pauldoumer-3,1,station,2018,4,1,2,1
29 rue Saint Stenay,3,3,0,0,0,,Drancy,drancy-saintstenay-29,2,station,2018,4,6,21,12
109 chaussÃ©e de l'Etang,5,5,0,0,0,,Le Plessis-Robinson,leplessisrobinson-chausseedeletang-109,0,station,2018,4,8,20,53
22 rue FranÃ§ois Delage,0,0,0,0,0,,Cachan,cachan-francoisdelage-22,0,station,2018,4,8,6,52
7 rue Arthur Chevalier,3,3,0,0,0,,Aulnay-sous-bois,aulnaysousbois-arthurchevalier-7,1,station,2018,4,1,11,4
46 Avenue de Villiers,6,6,0,0,0,,Paris,paris-villiers-46,0,station,2018,4,4,1,42
77 avenue Pierre Brossolette,6,6,0,0,0,,CrÃ©teil,creteil-pierrebrossolette-77,0,station,2018,4,7,13,12
33 rue Ernest Cognacq,0,0,0,0,0,,Levallois-Perret,levalloisperret-andrecitroen-parking,0,station,2018,4,1,13,51
4 Rue de Montfaucon,1,1,0,0,0,,Paris,paris-montfaucon-4,0,station,2018,4,3,17,12
103 avenue Charles de Gaulle,2,2,0,0,0,,Le Chesnay,lechesnay-charlesdegaulle-103,3,station,2018,4,4,2,11
26 rue Berbier du Mets,0,0,0,0,0,,Paris,paris-berbierdumets-26,3,station,2018,4,8,21,49
1 Rue de WolfenbÃ¼ttel,2,2,0,0,0,,SÃ¨vres,sevres-wolfenbuttel-1,0,station,2018,4,7,16,9
81 Avenue de la Division Leclerc,0,0,0,0,0,,ChÃ¢tenay-Malabry,chatenaymalabry-divisionleclerc-81,0,station,2018,4,6,14,9
171 boulevard Saint-Germain,0,0,0,0,0,,Paris,paris-saintgermaindespres-parking,6,station,2018,4,3,2,10
35 rue Vauvenargues,4,4,0,0,0,,Paris,paris-vauvenargues-35,0,station,2018,4,6,4,20
18 Rue de la Perle,2,2,0,0,0,,Paris,paris-perle-18,2,full_station,2018,4,2,5,53
27 boulevard de Stalingrad,4,4,0,0,0,,Malakoff,malakoff-stalingrad-27,3,station,2018,4,9,12,21
112 Rue Monge BÃ¢timent Lieu-dit,2,2,0,0,0,,Paris,paris-monge-112,2,station,2018,4,3,2,24
33 rue de Lourmel,5,5,0,0,0,,Paris,paris-lourmel-33,0,station,2018,4,2,13,20
204 rue Saint-Martin,0,0,0,0,0,,Paris,paris-saintmartin-204,1,station,2018,4,8,11,33
6 avenue Emile Zola,1,1,0,0,0,,Paris,paris-emilezola-6,0,station,2018,4,7,18,37
11 rue de vincennes,7,7,0,0,0,,Montreuil,montreuil-vincennes-11,0,station,2018,4,4,10,17
1 rue Maryse BastiÃ©,6,6,0,0,0,,Aulnay-sous-bois,aulnaysousbois-marysebastie-1,1,station,2018,4,3,13,39
21 rue Fernand Braudel,3,3,0,0,0,,Paris,paris-fernandbraudel-21,0,station,2018,4,5,12,53
65 avenue Philippe Auguste,2,2,0,0,0,,Paris,paris-philippeauguste-65,2,station,2018,4,8,2,10
1 place du parvis Notre-Dame,0,0,0,0,0,,Paris,paris-notredame-parking,5,station,2018,4,1,21,25
24 boulevard Paul Vaillant Couturier,1,1,0,0,0,,Drancy,drancy-couturier-24,5,full_station,2018,4,4,23,26
19 place de la Madeleine,0,0,0,0,0,,Paris,paris-madeleinetronchet-parking,6,station,2018,4,7,23,36
326 Avenue de la RÃ©publique,0,0,0,0,0,,Nanterre,nanterre-republique-326,0,station,2018,4,6,9,6
6 avenue du GÃ©nÃ©ral de Gaulle,4,4,0,0,0,,Vincennes,vincennes-degaulle-6,1,station,2018,4,6,15,59
26 Avenue Duquesne,0,0,0,0,0,,Paris,paris-duquesne-26,5,station,2018,4,4,3,12
8 rue de Lyon,0,0,0,0,0,,Paris,paris-lyon-8,4,station,2018,4,7,14,34
109 chaussÃ©e de l'Etang,5,5,0,0,0,,Le Plessis-Robinson,leplessisrobinson-chausseedeletang-109,0,station,2018,4,6,3,11
40 avenue Pierre Kerautret,2,2,0,0,0,,Romainville,romainville-pierrekerautret-40,2,full_station,2018,4,4,18,45
38 Rue LacÃ©pÃ¨de,0,0,0,0,0,,Paris,paris-lacepede-38,0,station,2018,4,1,21,19
10 Rue Anizan Cavillon,0,0,0,0,0,,Le Bourget,lebourget-anizancavillon-10,0,full_station,2018,4,2,3,19
3 rue Olivier de Serres,0,0,0,0,0,,Paris,paris-olivierdeserres-3,3,station,2018,4,1,16,49
70 avenue du GÃ©nÃ©ral de Gaulle,0,0,0,0,0,,Puteaux,puteaux-degaulle-70,6,station,2018,4,4,22,17
5 Rue Jean Marin Naudin,2,2,0,0,0,,Bagneux,bagneux-jeanmarinnaudin-5,4,station,2018,4,7,7,4
46 rue Edgard Quinet,6,6,0,0,0,,Neuilly-Plaisance,neuillyplaisance-edgardquinet-46,0,station,2018,4,4,8,53
1 Place Georges Pompidou,2,2,0,0,0,,Levallois-Perret,levalloisperret-pompidou-parking,3,station,2018,4,2,10,55
60 Avenue du PrÃ©sident Franklin Roosevelt,7,7,0,0,0,,Sceaux,sceaux-franklinroosevelt-60,0,station,2018,4,1,11,49
50 Boulevard Henri Sellier,5,5,0,0,0,,Suresnes,suresnes-henrisellier-50,1,station,2018,4,2,13,10
6 rue de Londres,0,0,0,0,0,,Paris,paris-londres-6,0,station,2018,4,3,6,3
Place Montgolfier - Parking Montgolfier,0,0,0,0,0,,Saint-Maurice,saintmaurice-montgolfier-parking,6,station,2018,4,6,3,48
61 rue Pierre Brossolette,5,5,0,0,0,,Montreuil,montreuil-pierrebrossolette-61,0,station,2018,4,1,2,40
57 avenue du Roule,4,4,0,0,0,,Neuilly-sur-Seine,neuillysurseine-parmentier-parking,1,station,2018,4,8,15,17
30 Boulevard de MÃ©nilmontant,5,5,0,0,0,,Paris,paris-menilmontant-30,1,station,2018,4,6,14,47
236 Avenue Henri Barbusse,2,2,0,0,0,,Drancy,drancy-henribarbusse-236,2,station,2018,4,1,22,33
15 place du GÃ©nÃ©ral de Gaulle,5,5,0,0,0,,Montreuil,montreuil-degaulle-15,2,station,2018,4,9,22,14
188 Rue du Lieutenant-Colonel de Montbrison,5,5,0,0,0,,Rueil-Malmaison,rueilmalmaison-demontbrison-188,0,station,2018,4,2,13,31
6 avenue Emile Zola,3,3,0,0,0,,Paris,paris-emilezola-6,1,station,2018,4,1,2,47
28 Avenue du MarÃ©chal Joffre,2,2,0,0,0,,Nanterre,nanterre-marechaljoffre-28,3,station,2018,4,9,12,51
32 boulevard Exelmans,4,4,0,0,0,,Paris,paris-exelmans-32,1,station,2018,4,4,2,2
20 Quai de la MÃ©gisserie,0,0,0,0,0,,Paris,paris-megisserie-20,0,subs_center,2018,4,2,13,28
5 Place du Commerce,5,5,0,0,0,,Paris,paris-commerce-5,0,station,2018,4,7,8,56
17 Place de la RÃ©publique,2,2,0,0,0,,Paris,paris-republique-17,1,station,2018,4,2,23,34
142 rue du Bac,1,1,0,0,0,,Paris,paris-bac-142,3,station,2018,4,6,18,39
64 Boulevard Maurice Barres,2,2,0,0,0,,Neuilly-sur-Seine,neuillysurseine-mauricebarres-64,1,station,2018,4,3,19,48
220 rue Marcadet,0,0,0,0,0,,Paris,paris-marcadet-220,5,station,2018,4,4,12,25
45 rue Worth,2,2,0,0,0,,Suresnes,suresnes-worth-45,4,station,2018,4,6,22,9
8 avenue Ãdouard Belin,4,4,0,0,0,,Rueil-Malmaison,rueilmalmaison-edouardbelin-8,0,station,2018,4,8,9,30
20 rue Clovis,4,4,0,0,0,,Paris,paris-clovis-20,0,station,2018,4,8,15,45
1 place du 11 Novembre 1918,0,0,0,0,0,,Clichy-sous-Bois,clichysousbois-11novembre1918-1,0,full_station,2018,4,4,0,18
71 rue Marx Dormoy,0,0,0,0,0,,Fontenay-aux-Roses,fontenayauxroses-marxdormoy-71,6,station,2018,4,4,15,50
8 Boulevard de la Madeleine,2,2,0,0,0,,Paris,paris-madeleine-8,1,station,2018,4,9,18,22
245 rue de Tolbiac,5,5,0,0,0,,Paris,paris-tolbiac-245,0,station,2018,4,5,6,3
78 Avenue du Maine,5,5,0,0,0,,Paris,paris-maine-78,0,full_station,2018,4,5,7,27
28 rue d'Aumale,1,1,0,0,0,,Paris,paris-aumale-28,0,station,2018,4,3,18,44
26 rue Saint-Vincent-de-Paul,0,0,0,0,0,,Paris,paris-saintvincentdepaul-26,0,station,2018,4,3,9,51
97 boulevard Berthier,5,5,0,0,0,,Paris,paris-berthier-97,0,station,2018,4,3,16,7
3 Rue Saint Roch,0,0,0,0,0,,Paris,paris-saintroch-3,4,station,2018,4,2,8,2
126 Avenue Philippe Auguste,6,6,0,0,0,,Paris,paris-philippeauguste-126,0,station,2018,4,3,8,15
12 Rue Francis de PressensÃ©,4,4,0,0,0,,Puteaux,puteaux-francisdepressense-12,1,station,2018,4,2,20,49
41 rue Didot,0,0,0,0,0,,Paris,paris-didot-41,3,station,2018,4,6,6,20
2 Boulevard de la Paix,6,6,0,0,0,,Courbevoie,courbevoie-paix-2,0,station,2018,4,7,2,4
4 rue Ãmile Reynaud,3,3,0,0,0,,Paris,paris-emilereynaud-4,0,station,2018,4,9,22,48
11 rue EugÃ¨ne Varlin,2,2,0,0,0,,Villejuif,villejuif-eugenevarlin-11,3,station,2018,4,7,23,17
70 avenue Henri Martin,5,5,0,0,0,,Paris,paris-henrimartin-70,1,station,2018,4,8,16,47
137 Rue des PyrÃ©nÃ©es,3,3,0,0,0,,Paris,paris-pyrenees-137,1,full_station,2018,4,2,6,13
1 place du parvis Notre-Dame,1,1,0,0,0,,Paris,paris-notredame-parking,5,station,2018,4,4,9,48
12 bis Route de la Reine,3,3,0,0,0,,Boulogne-Billancourt,boulognebillancourt-reine-12,0,station,2018,4,5,13,5
3 place Richelieu,5,5,0,0,0,,Rueil-Malmaison,rueilmalmaison-richelieu-3,1,station,2018,4,8,2,36
31 boulevard de Grenelle,0,0,0,0,0,,Paris,paris-grenelle31-parking,0,station,2018,4,1,13,2
15 rue Joseph Bara,0,0,0,0,0,,Paris,paris-josephbara-15,5,station,2018,4,1,11,59
65 Avenue Lenine,3,3,0,0,0,,Nanterre,nanterre-lenine-65,1,station,2018,4,1,15,9
199 Rue du Faubourg Saint-Antoine,1,1,0,0,0,,Paris,paris-faubourgsaintantoine-199,0,full_station,2018,4,5,11,55
34 Rue Antoine Fratacci,0,0,0,0,0,,Vanves,vanves-antoinefratacci-34,6,station,2018,4,7,16,53
2 place Joffre,3,3,0,0,0,,Paris,paris-joffreecolemilitaire-parking,3,station,2018,4,2,0,1
5 rue Jacques Callot,1,1,0,0,0,,Paris,paris-jacquescallot-5,0,station,2018,4,4,15,9
22 Rue Mademoiselle,3,3,0,0,0,,Paris,paris-mademoiselle-22,3,station,2018,4,8,4,24
70 avenue du GÃ©nÃ©ral de Gaulle,4,4,0,0,0,,CrÃ©teil,creteil-generaldegaulle-70,2,station,2018,4,9,17,6
215 rue Henri Barbusse,4,4,0,0,0,,Argenteuil,argenteuil-henribarbusse-215,2,station,2018,4,2,23,19
36 Avenue Carnot,4,4,0,0,0,,Cachan,cachan-carnot-36,2,station,2018,4,9,13,8
11 rue Marguerite Long,3,3,0,0,0,,Paris,paris-margueritelong-11,3,station,2018,4,4,15,17
24 Avenue du Pont Royal,1,1,0,0,0,,Cachan,cachan-pontroyal-24,5,station,2018,4,5,13,57
35 avenue du GÃ©nÃ©ral Leclerc,0,0,0,0,0,,Bourg-la-Reine,bourglareine-leclerc-35,0,station,2018,4,5,21,6
1 place du 8 mai 1945,5,5,0,0,0,,Joinville-le-Pont,joinvillelepont-8mai1945-1,1,full_station,2018,4,4,15,43
125 rue Diderot,2,2,0,0,0,,Drancy,drancy-diderot-125,3,station,2018,4,9,10,25
66 rue Henri Barbusse,1,1,0,0,0,,Paris,paris-henribarbusse-66,0,station,2018,4,6,19,38
18 Rue de la Perle,0,0,0,0,0,,Paris,paris-perle-18,4,full_station,2018,4,7,8,24
20 Rue Villiot,0,0,0,0,0,,Paris,paris-villiot-20,0,full_station,2018,4,6,5,32
2 avenue Parmentier,5,5,0,0,0,,Paris,paris-parmentier-2,0,full_station,2018,4,5,1,3
11 rue Henri Say,2,2,0,0,0,,AsniÃ¨res-sur-Seine,asnieressurseine-henrisay-11,3,station,2018,4,3,9,40
76 avenue de Verdun,3,3,0,0,0,,ChÃ¢tillon,chatillon-verdun-76,1,station,2018,4,6,18,8
1 Rue Riocreux,3,3,0,0,0,,SÃ¨vres,sevres-riocreux-1,2,station,2018,4,9,21,25
137 Rue des PyrÃ©nÃ©es,3,3,0,0,0,,Paris,paris-pyrenees-137,0,full_station,2018,4,7,21,40
81 Avenue de la Division Leclerc,0,0,0,0,0,,ChÃ¢tenay-Malabry,chatenaymalabry-divisionleclerc-81,0,station,2018,4,9,4,33
2 rue de la Coussaye,5,5,0,0,0,,Enghien-les-Bains,enghienlesbains-coussaye-2,1,station,2018,4,6,1,55
273 rue du MÃ©nil,6,6,0,0,0,,AsniÃ¨res-sur-Seine,asnieressurseine-menil-273,0,station,2018,4,7,6,13
20 Quai de la MÃ©gisserie,0,0,0,0,0,,Paris,paris-megisserie-20,0,subs_center,2018,4,4,5,1
15 boulevard Mortier,5,5,0,0,0,,Paris,paris-mortier-15,0,station,2018,4,4,3,20
20 bis rue du Sergent Godefroy,1,1,0,0,0,,Montreuil,montreuil-sergentgodefroy-20,5,station,2018,4,2,10,56
86 rue Pelleport,3,3,0,0,0,,Paris,paris-pelleport-86,1,station,2018,4,3,15,40
28 avenue de Niel,4,4,0,0,0,,Paris,paris-niel-28,0,station,2018,4,6,5,52
64 rue du Faubourg PoissonniÃ¨re,0,0,0,0,0,,Paris,paris-faubourgpoissoniere-64,4,station,2018,4,2,12,16
43 rue Vivienne,0,0,0,0,0,,Paris,paris-vivienne-43,0,station,2018,4,1,12,58
58 Avenue de la Division Leclerc,0,0,0,0,0,,Cachan,cachan-divisionleclerc-58,0,station,2018,4,6,6,18
3 Rue Henard,2,2,0,0,0,,Paris,paris-henard-3,2,station,2018,4,8,16,23
93 avenue Victor Hugo,2,2,0,0,0,,Paris,paris-victorhugo-93,0,station,2018,4,3,17,4
27 rue Pastourelle,4,4,0,0,0,,Paris,paris-pastourelle-27,2,station,2018,4,1,19,10
143 boulevard Vincent Auriol,1,1,0,0,0,,Paris,paris-vincentauriol-143,3,full_station,2018,4,8,20,25
52 Boulevard de la RÃ©publique,6,6,0,0,0,,La Garenne-Colombes,lagarennecolombes-republique-52,0,full_station,2018,4,6,1,13
136 boulevard Raspail,0,0,0,0,0,,Paris,paris-raspail-136,0,station,2018,4,3,16,18
136 boulevard Raspail,0,0,0,0,0,,Paris,paris-raspail-136,0,station,2018,4,4,2,56
2 place Joffre,0,0,0,0,0,,Paris,paris-joffreecolemilitaire-parking,6,station,2018,4,1,14,25
12 rue Larmeroux,1,1,0,0,0,,Vanves,vanves-larmeroux-12,3,station,2018,4,6,9,40
4 Rue Croix des Petits Champs,0,0,0,0,0,,Paris,paris-croixdespetitschamps-4,3,station,2018,4,9,0,45
16 avenue GalilÃ©e,7,7,0,0,0,,Le Plessis-Robinson,leplessisrobinson-galilee-16,0,station,2018,4,5,6,54
1 Rue du Moutier,2,2,0,0,0,,Saint-Ouen,saintouen-moutier-1,0,station,2018,4,8,19,14
2 boulevard Pesaro,2,2,0,0,0,,Nanterre,nanterre-pesaro-2,4,station,2018,4,1,16,54
9 rue Jacques Mazaud,6,6,0,0,0,,Levallois-Perret,levalloisperret-verdun-parking2,0,station,2018,4,2,8,18
20 Avenue Lombard,6,6,0,0,0,,Fontenay-aux-Roses,fontenayauxroses-lombard-20,0,station,2018,4,4,0,5
59 boulevard Gallieni,3,3,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-gallieni-59,3,station,2018,4,4,6,4
1 rue Velpeau,1,1,0,0,0,,Paris,paris-sevresbabylone-parking,5,station,2018,4,1,7,54
8 rue RÃ©musat,3,3,0,0,0,,Paris,paris-remusat-8,2,full_station,2018,4,6,10,55
76 avenue de Verdun,5,5,0,0,0,,ChÃ¢tillon,chatillon-verdun-76,1,station,2018,4,2,5,0
77 Quai de Seine,1,1,0,0,0,,Paris,paris-seine-77,3,station,2018,4,1,11,7
136 boulevard Raspail,0,0,0,0,0,,Paris,paris-raspail-136,0,station,2018,4,3,17,0
1 Place Ferrari,3,3,0,0,0,,Clamart,clamart-ferrari-1,2,station,2018,4,9,11,10
2 Avenue de Taillebourg,4,4,0,0,0,,Paris,paris-taillebourg-2,0,station,2018,4,9,13,33
2 Rue de Rungis,5,5,0,0,0,,Paris,paris-rungis-2,1,station,2018,4,6,16,43
2 rue Pierre Renaudel,4,4,0,0,0,,Champigny-sur-Marne,champignysurmarne-pierrerenaudel-2,2,full_station,2018,4,4,6,54
161 boulevard Bineau,0,0,0,0,0,,Neuilly-sur-Seine,neuillysurseine-bineau-161,0,station,2018,4,2,21,27
62 rue Jean-Jacques Rousseau,2,2,0,0,0,,Paris,paris-jeanjacquesrousseau-62,1,station,2018,4,2,15,27
9 rue RenÃ© Sahors,4,4,0,0,0,,Vanves,vanves-renesahors-9,0,station,2018,4,9,22,17
1 Rue RenÃ© Jacques,2,2,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-renejacques-1,2,station,2018,4,7,23,28
37 rue Sainte-Croix de la Bretonnerie,0,0,0,0,0,,Paris,paris-saintecroixdelabretonnerie-37,2,station,2018,4,5,1,37
3 avenue Paul Doumer,4,4,0,0,0,,Rueil-Malmaison,rueilmalmaison-pauldoumer-3,2,station,2018,4,4,0,56
2 Rue Houdart de Lamotte,0,0,0,0,0,,Paris,paris-houdartdelamotte-2,3,station,2018,4,7,23,18
35 rue Mathis,0,0,0,0,0,,Paris,paris-mathis-35,4,station,2018,4,1,6,40
6 rue GuÃ©briant,3,3,0,0,0,,Paris,paris-guebriant-6,0,station,2018,4,3,1,1
68 rue de la Bonne Aventure,0,0,0,0,0,,Versailles,versailles-bonneaventure-68,7,station,2018,4,3,2,17
5 Boulevard AimÃ© CÃ©saire,1,1,0,0,0,,Nanterre,nanterre-aimecesaire-5,2,station,2018,4,6,12,13
9 Avenue Paul Signac,4,4,0,0,0,,Montreuil,montreuil-paulsignac-9,2,station,2018,4,3,13,40
76 avenue de Verdun,2,2,0,0,0,,ChÃ¢tillon,chatillon-verdun-76,3,station,2018,4,2,21,12
100 rue de la Commune de Paris,3,3,0,0,0,,Romainville,romainville-communedeparis-100,3,station,2018,4,3,1,58
8 rue des Chantiers,0,0,0,0,0,,Versailles,versailles-chantiers-8,5,full_station,2018,4,5,12,18
49 Avenue du Docteur Paul Casalis,4,4,0,0,0,,CrÃ©teil,creteil-paulcasalis-49,2,station,2018,4,2,9,47
9 Rue de la Gare,4,4,0,0,0,,Nanterre,nanterre-gare-9,2,station,2018,4,5,16,6
86 rue Pelleport,2,2,0,0,0,,Paris,paris-pelleport-86,1,station,2018,4,2,15,34
19 rue Tronchet,6,6,0,0,0,,Paris,paris-tronchet-19,0,station,2018,4,7,12,22
18 rue Franklin,2,2,0,0,0,,Montreuil,montreuil-franklin-18,3,station,2018,4,9,9,23
49 avenue de Stalingrad,0,0,0,0,0,,Bagnolet,bagnolet-stalingrad-49,0,station,2018,4,1,5,11
40 rue de Meudon,1,1,0,0,0,,Boulogne-Billancourt,boulognebillancourt-meudon-40,2,station,2018,4,2,22,50
13 Rue des Peupliers,5,5,0,0,0,,Nanterre,nanterre-peupliers-13,1,station,2018,4,4,18,4
10 rue du Docteur Leray,3,3,0,0,0,,Paris,paris-leray-10,0,station,2018,4,1,6,17
13 Rue LÃ©on Blum,4,4,0,0,0,,Bagneux,bagneux-leonblum-13,1,station,2018,4,9,14,25
105 Rue de Rennes,0,0,0,0,0,,Paris,paris-rennes-105,4,station,2018,4,9,9,51
2 avenue de l'Ãpi dâOr,3,3,0,0,0,,Villejuif,villejuif-epidor-2,2,station,2018,4,8,9,3
2 Rue Marcel Monge,2,2,0,0,0,,Suresnes,suresnes-marcelmonge-2,0,station,2018,4,4,8,51
37 rue Leblanc,0,0,0,0,0,,Paris,paris-citroencevennes-parking,0,station,2018,4,7,7,46
12 Rue Francis de PressensÃ©,4,4,0,0,0,,Puteaux,puteaux-francisdepressense-12,2,station,2018,4,1,22,58
73 boulevard Diderot,3,3,0,0,0,,Paris,paris-diderot-73,2,station,2018,4,7,6,11
51 avenue Karl Marx,2,2,0,0,0,,Villejuif,villejuif-karlmarx-51,4,station,2018,4,8,8,37
181 quater Avenue de Clichy,0,0,0,0,0,,Paris,paris-clichy-181,3,station,2018,4,7,14,16
12 avenue de la gare,0,0,0,0,0,,BiÃ¨vres,bievres-gare-12,0,station,2018,4,8,3,54
44 Avenue George V,0,0,0,0,0,,Paris,paris-georgev-44,1,station,2018,4,5,19,29
1bis rue Ravignan,2,2,0,0,0,,Paris,paris-ravignan-1,4,station,2018,4,5,6,9
4 Rue Lobau,0,0,0,0,0,,Paris,paris-lobau-parking,4,station,2018,4,2,6,11
348 rue d'Estienne d'Orves,0,0,0,0,0,,Colombes,colombes-estiennedorves-348,5,station,2018,4,9,20,37
221 rue Saint-Jacques,3,3,0,0,0,,Paris,paris-saintjacques-221,0,station,2018,4,3,12,11
1 rue des Bois,4,4,0,0,0,,Paris,paris-bois-1,0,station,2018,4,4,0,18
77 avenue Pierre Brossolette,4,4,0,0,0,,CrÃ©teil,creteil-pierrebrossolette-77,2,station,2018,4,6,16,28
192 rue de la Croix Nivert,3,3,0,0,0,,Paris,paris-croixnivert-192,2,station,2018,4,2,3,37
56 avenue du MarÃ©chal de Lattre de Tassigny,3,3,0,0,0,,CrÃ©teil,creteil-marechaldelattredetassigny-56,2,station,2018,4,3,6,55
21 Quai de la Tournelle,0,0,0,0,0,,Paris,paris-tournelle-21,3,station,2018,4,1,21,9
123 boulevard Victor Hugo,4,4,0,0,0,,Clichy-la-Garenne,clichylagarenne-victorhugo-123,0,station,2018,4,5,17,27
2 square TolstoÃ¯,5,5,0,0,0,,Paris,paris-squaretolstoi-2,1,station,2018,4,1,1,3
3 Avenue de la Gare,4,4,0,0,0,,Sceaux,sceaux-gare-3,1,full_station,2018,4,4,9,33
65 Avenue Ãmile Zola,0,0,0,0,0,,Paris,paris-emilezola-65,3,station,2018,4,6,16,52
32 rue Robert Marchand,6,6,0,0,0,,Fontenay-aux-Roses,fontenayauxroses-robertmarchand-32,0,station,2018,4,1,6,59
55 avenue de Valenton,4,4,0,0,0,,Limeil-BrÃ©vannes,limeilbrevannes-valenton-55,2,station,2018,4,2,5,44
32 boulevard Jean-Baptiste Oudry,2,2,0,0,0,,CrÃ©teil,creteil-jeanbaptisteoudry-32,4,station,2018,4,1,23,38
171 Rue de la Convention,0,0,0,0,0,,Paris,paris-convention-171,3,station,2018,4,9,11,16
3 Rue Dulcie September,4,4,0,0,0,,Saint-Ouen,saintouen-dulcieseptember-3,2,station,2018,4,4,6,43
113 Rue Duhesme,4,4,0,0,0,,Paris,paris-duhesne-113,1,station,2018,4,6,1,43
46 Rue du GÃ©nÃ©ral Leclerc,0,0,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-generalleclerc-46,0,full_station,2018,4,8,18,0
2 rue du Commandant Lamy,0,0,0,0,0,,Paris,paris-commandantlamy-2,4,station,2018,4,1,2,46
2 rue Paul Escudier,4,4,0,0,0,,Paris,paris-paulescudier-2,0,station,2018,4,9,22,12
Place Montgolfier - Parking Montgolfier,1,1,0,0,0,,Saint-Maurice,saintmaurice-montgolfier-parking,5,station,2018,4,2,17,19
32 rue Robert Marchand,4,4,0,0,0,,Fontenay-aux-Roses,fontenayauxroses-robertmarchand-32,2,station,2018,4,7,23,10
1 rue de la LibÃ©ration,5,5,0,0,0,,Saclay,saclay-liberation-1,1,station,2018,4,6,11,13
1 place Stalingrad,3,3,0,0,0,,Neuilly-Plaisance,neuillyplaisance-stalingrad-1,3,station,2018,4,1,22,4
36 rue du Temple,2,2,0,0,0,,Paris,paris-temple-36,2,station,2018,4,6,4,58
52 rue de Seine,5,5,0,0,0,,Colombes,colombes-seine-52,0,station,2018,4,9,2,48
11 rue d'Astorg,4,4,0,0,0,,Paris,paris-astorg-11,1,station,2018,4,5,12,45
6 avenue Foch,0,0,0,0,0,,Paris,paris-etoilefoch-parking,0,station,2018,4,3,20,41
8 rue Goubet,0,0,0,0,0,,Paris,paris-goubet-8,3,station,2018,4,8,21,52
50 rue Emile Zola,2,2,0,0,0,,Bezons,bezons-emilezola-50,5,station,2018,4,5,6,27
9 rue Ernest Renan,4,4,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-ernestrenan-9,0,station,2018,4,8,11,2
77 Rue Nationale,2,2,0,0,0,,Paris,paris-nationale-77,3,station,2018,4,6,3,15
69 boulevard Pasteur,0,0,0,0,0,,Paris,paris-pasteur2-parking,0,station,2018,4,4,9,8
